,awk cat post,cat date generic,cat file post,cat generic ls,cat mail tcsh,cat post rm,date generic generic,date generic gethost,date generic rm,date lp find,df tcsh rshd,expr generic cat,fifo cat date,fifo rm unlock,file post awk,generic cat file,generic date generic,generic generic date,generic gethost download,generic ln ln,generic lp getpgrp,generic ls generic,generic rm ls,generic tcppost sh,getpgrp lock true,grep date lp,hostname id nawk,id nawk getopt,ln generic lp,ln ln generic,lock true ls,lp getpgrp lock,ls generic date,ls sed fifo,nawk getopt true,post awk cat,post rm generic,rm generic ln,rm ls sed,rm unlock rmdir,rmdir generic tcppost,rshd df tcsh,rshd touch tcsh,sed fifo cat,sed fifo rm,tcpostio cat generic,tcpostio tcpostio cat,tcpostio tcpostio tcpostio,tcppost sh lock,tcsh rdistd tcsh,tcsh rshd df,tcsh rshd touch,touch tcsh rdistd,true grep date,true ls sed,unlock rmdir generic,User,Segment,Label
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,55,2
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,0.0,4.225520367586869,4.225520367586869,0.0,0.0,0.0,26,56,2
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,57,2
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,58,2
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,59,2
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,60,2
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,61,2
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,62,2
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,63,2
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,64,2
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,65,2
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,66,2
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,67,2
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,68,2
69,4.225520367586869,3.9378382951350885,4.225520367586869,4.071369687759612,4.225520367586869,4.225520367586869,3.9378382951350885,4.225520367586869,4.071369687759612,7.875676590270177,0.0,7.875676590270177,3.9378382951350885,3.9378382951350885,4.225520367586869,7.875676590270177,8.142739375519223,4.071369687759612,4.225520367586869,3.9378382951350885,3.9378382951350885,4.071369687759612,4.071369687759612,3.9378382951350885,3.9378382951350885,7.875676590270177,7.875676590270177,7.875676590270177,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,4.071369687759612,7.64011051895741,7.875676590270177,4.225520367586869,4.225520367586869,3.9378382951350885,4.071369687759612,3.9378382951350885,3.9378382951350885,0.0,0.0,4.071369687759612,3.9378382951350885,4.071369687759612,4.071369687759612,8.142739375519223,4.071369687759612,0.0,0.0,0.0,0.0,7.875676590270177,3.9378382951350885,3.9378382951350885,26,69,2
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,70,2
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,71,2
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,72,2
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,73,2
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,74,2
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,75,2
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,76,2
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,77,2
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,78,2
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,79,2
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,80,2
81,8.451040735173738,7.875676590270177,4.225520367586869,8.142739375519223,0.0,8.451040735173738,7.875676590270177,8.451040735173738,8.142739375519223,3.9378382951350885,0.0,3.9378382951350885,7.875676590270177,3.9378382951350885,4.225520367586869,3.9378382951350885,16.285478751038447,8.142739375519223,8.451040735173738,7.875676590270177,7.875676590270177,8.142739375519223,8.142739375519223,3.9378382951350885,7.875676590270177,3.9378382951350885,3.9378382951350885,3.9378382951350885,7.875676590270177,7.875676590270177,7.875676590270177,7.875676590270177,8.142739375519223,11.460165778436116,3.9378382951350885,8.451040735173738,8.451040735173738,7.875676590270177,8.142739375519223,3.9378382951350885,3.9378382951350885,0.0,0.0,8.142739375519223,3.9378382951350885,8.142739375519223,8.142739375519223,16.285478751038447,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,7.875676590270177,3.9378382951350885,26,81,2
82,4.225520367586869,3.9378382951350885,4.225520367586869,4.071369687759612,0.0,4.225520367586869,3.9378382951350885,4.225520367586869,4.071369687759612,7.875676590270177,0.0,3.9378382951350885,3.9378382951350885,7.875676590270177,4.225520367586869,3.9378382951350885,8.142739375519223,4.071369687759612,4.225520367586869,3.9378382951350885,3.9378382951350885,4.071369687759612,4.071369687759612,7.875676590270177,3.9378382951350885,7.875676590270177,7.875676590270177,7.875676590270177,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,4.071369687759612,7.64011051895741,7.875676590270177,4.225520367586869,4.225520367586869,3.9378382951350885,4.071369687759612,7.875676590270177,7.875676590270177,0.0,0.0,4.071369687759612,3.9378382951350885,4.071369687759612,4.071369687759612,8.142739375519223,8.142739375519223,0.0,0.0,0.0,0.0,7.875676590270177,3.9378382951350885,7.875676590270177,26,82,2
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,83,2
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,84,2
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,85,2
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,86,2
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,87,2
88,8.451040735173738,7.875676590270177,8.451040735173738,8.142739375519223,0.0,8.451040735173738,7.875676590270177,4.225520367586869,8.142739375519223,3.9378382951350885,0.0,3.9378382951350885,7.875676590270177,3.9378382951350885,8.451040735173738,7.875676590270177,16.285478751038447,8.142739375519223,4.225520367586869,3.9378382951350885,3.9378382951350885,8.142739375519223,8.142739375519223,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,8.142739375519223,11.460165778436116,3.9378382951350885,8.451040735173738,8.451040735173738,3.9378382951350885,8.142739375519223,3.9378382951350885,3.9378382951350885,0.0,0.0,8.142739375519223,3.9378382951350885,8.142739375519223,8.142739375519223,16.285478751038447,4.071369687759612,0.0,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,3.9378382951350885,26,88,2
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,89,2
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,90,2
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,0.0,4.225520367586869,4.225520367586869,0.0,0.0,0.0,26,91,2
92,0.0,0.0,0.0,0.0,4.225520367586869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,92,2
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,93,2
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714694743820879,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,94,2
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,95,2
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,96,2
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,97,2
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,98,2
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,99,2
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,100,2
101,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,3.9378382951350885,0.0,0.0,3.9378382951350885,0.0,3.9378382951350885,3.9378382951350885,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,3.9378382951350885,0.0,3.820055259478705,3.9378382951350885,0.0,0.0,3.9378382951350885,0.0,0.0,0.0,0.0,0.0,4.071369687759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9378382951350885,3.9378382951350885,0.0,26,101,2
102,0.0,0.0,0.0,0.0,8.451040735173738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.144084231462637,0.0,0.0,0.0,0.0,0.0,0.0,26,102,2
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,103,2
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,104,2
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,105,2
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,106,2
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2106173470446047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.233090202896663,0.0,0.0,0.0,0.0,0.0,26,107,2
