,stty tset,sh pwd,acroread rm,ls generic,bc postprin,download tcpostio,getopt true,lc cat,ls sed,sh mailx,cat netscape,cat cat,ln ls,cat hpost,ex pwd,cat sh,sqpe ex,cat generic,uname acroread,Unnamed: 0,date lp,sh rm,xdpyinfo nawk,rm ls,lc pwd,rm sh,lock ex,cat sqpe,eqn sed,hostname getpgrp,cat file,cat post,sendmail sh,ksh xgvis,pwd cat,ex rm,true grep,make ksh,sendmail mailx,eqn troff,lc sh,mediamai sendmail,sqpe sh,bc date,cat more,hostname pr,sh hostname,uname stty,generic cat,acroread expr,awk ppost,gs gs,xsessio uname,generic ln,ksh uname,date cat,ghostvie ex,sh sqpe,rmdir generic,mailx echo,expr generic,sh lock,sh make,generic ls,ex sh,lock generic,generic lp,awk cat,postprin cat,generic tcppost,ex sqpe,sort spell,mimencod sh,sed eqn,ln ln,tcppost sh,post awk,pr id,sed fifo,sqpe pwd,sh tcpostio,sh getpgrp,stty uname,ugen as1,sh ld_,sh ls,pwd ex,sendmail ex,mkdir expr,tcpostio cat,echo date,date generic,unlock rmdir,pwd sh,sh cfe,mc lc,file post,generic expr,rm unlock,tbl troff,nroff sed,acroread uname,sh ex,ln generic,rm mediamai,sqpe ls,sh acroread,sed troff,lc sqpe,cat acroread,sh cat,rmdir ls,doc2ps grep,sh more,tcpostio tcpostio,uname pwd,mediamai cat,acroread acroread,date echo,ex pr,generic rm,hostname id,download gethost,dpost echo,ex hostname,sendmail cat,fifo cat,ghostvie hostname,gs ghostvie,cat sendmail,tbl sed,sendmail more,sh test,eqn tbl,sendmail sendmail,acroread basename,file ppost,whoami ksh,troff eqn,ksh sendmail,tbl tbl,movemail movemail,pwd pwd,find expr,generic download,postprin date,ex ex,gethost gethost,ex eqn,sed sed,nawk uname,lock lock,fifo rm,troff tbl,showdoc mailx,driver sh,pwd ls,sh sed,ksh movemail,rm rmdir,nroff cat,true ls,sqpe more,cat sed,sh gs,netscape netscape,ld_ driver,echo ksh,hpost ppost,lock more,ppost awk,generic pr,getpgrp lock,lp getpgrp,sed tbl,ghostvie sh,pr cat,generic gethost,cat echo,troff dpost,cat ex,cat date,ex troff,uname uname,id nawk,cfe ugen,lp find,ksh ksh,cat nawk,post rm,sh mediamai,pwd echo,tbl eqn,date postprin,gethost download,lc ls,lc ln,sh sh,expr cat,sh mkdir,mailx sh,pq pq,sed cat,mkdir sh,pr hostname,netstat netscape,generic date,rm generic,more sh,test cat,lc ex,cat ls,ppost bc,echo echo,ls ls,sendmail movemail,ex cat,echo sh,ls mc,ppost rm,sed nroff,lc rm,lp hostname,sqpe sqpe,ex tbl,find mkdir,lp sh,as1 driver,grep date,sh sendmail,sh mimencod,cat postprin,pwd sqpe,cat stty,ls cat,nawk nawk,nawk getopt,cat pwd,sh eqn,ghostvie gs,gethost tcpostio,ex echo,movemail whoami,generic generic,troff sed,ex more,ex ls,uname tset,lock true,echo cat,Label
21,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,1,0,1,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,1,0,16,0,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,0,0,0,1,1,0,1,1,2,0,0,2,0,1,0,0,0,1,0,22,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,2,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
23,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,23,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,1,4,0,1,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,1,0,1,0,0
24,0,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,1,2,0,24,1,1,0,2,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,1,2,0,2,0,0,1,1,0,2,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0
25,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,25,1,8,0,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,9,0,1,1,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,26,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
27,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,27,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,13,0,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
28,0,0,0,1,0,0,2,0,2,3,0,1,0,1,0,0,0,1,0,28,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,2,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,29,0,9,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,10,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,2,0,0,31,0,6,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,27,0,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
33,0,0,0,1,0,1,2,0,2,0,0,2,0,1,0,0,0,1,0,33,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,2,2,1,1,0,0,2,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,0,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,1,0,34,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6,0,1,0,1,1,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
35,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,13,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
36,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,36,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,8,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0
37,0,0,0,1,0,1,2,0,2,0,0,1,0,1,0,0,0,1,0,37,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,2,1,0,1,0,0,2,0,1,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,2,0,0,1,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0
38,0,0,0,2,0,1,1,0,4,0,0,1,0,1,0,0,0,2,0,38,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,2,0,2,0,0,1,0,1,2,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
39,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,6,0,0,1,0,0,0,0,16,1,0,0,0,3,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0
