,make tput,mkpts uname,less bison,col less,nm ld,gdb uname,mkpts bison,tty sed,man sed,Unnamed: 0,nawk cpp,rm ls,bison flex,awk sh,sed hostname,cat hostname,less mkpts,spec cat,make spec,col col,sendmail sendmail,sh man,tput cat,dbx dbxpcs,gcc less,uname nawk,flex uname,man unpack,nroff sed,flex make,rm spec,awk cat,ld_ nm,ksh cat,less awk,as ld_,cat spec,as gcc,gcc gcc,gawk gawk,hostname tty,fold less,awk fold,less spec,cc1 as,make less,ls rm,netscape netscape,rm rm,cc1 gcc,hostname stty,make bison,cat justlex,cpp cc1,spec mkpts,cat lexspec,ld_ ld,tbl tbl,movemail movemail,make cat,sed awk,make flex,neqn tbl,sh awk,ls less,man man,less cat,spec gdb,nawk ld_,less flex,spec ls,col sh,less tput,gdb bison,awk less,ld gcc,make uname,make mkpts,less uname,less less,spec uname,ls ls,spec less,neqn nroff,justlex less,cat sh,tbl neqn,awk awk,gcc make,gcc uname,spec spec,make rm,unpack col,cat stty,tput awk,spec bison,rm make,less ls,less sh,bison make,Label
63,0,0,1,0,3,1,0,0,0,63,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,3,7,11,0,0,0,0,1,7,0,0,0,0,0,0,0,0,7,0,0,1,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,4,1,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,None
64,0,0,2,0,3,0,0,0,2,64,6,0,2,2,0,0,0,0,0,2,0,1,0,0,0,8,2,0,0,0,1,0,3,0,0,0,3,6,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,2,0,0,0,0,0,0,0,None
65,0,0,0,0,1,0,1,0,1,65,8,0,3,1,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,1,0,0,0,1,7,10,0,0,0,0,2,7,0,0,0,1,0,0,0,0,8,0,0,2,0,0,1,1,0,0,0,0,1,0,2,3,0,0,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,7,0,1,0,0,0,0,1,0,0,0,None
66,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None
67,0,0,1,0,3,0,0,0,0,67,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,3,7,11,0,0,0,0,2,7,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,None
68,0,0,3,0,4,0,0,0,0,68,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,4,7,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,None
69,0,1,2,0,3,0,0,0,0,69,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,3,6,11,0,0,0,0,1,5,0,0,0,0,2,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,None
70,0,0,3,0,4,0,0,0,0,70,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,3,8,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,None
71,0,0,3,0,3,0,0,0,0,71,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,4,7,10,0,0,0,0,1,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,None
72,0,1,0,0,1,0,1,0,0,72,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,1,0,0,0,1,5,11,0,0,0,0,1,6,0,0,0,1,3,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,6,4,0,1,0,0,0,0,1,0,0,0,None
73,0,1,0,0,1,0,0,0,0,73,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,1,0,0,0,1,7,12,0,0,0,0,1,7,0,0,0,3,0,0,2,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,4,8,0,2,0,0,0,0,3,0,0,0,None
74,0,0,2,0,3,0,1,0,0,74,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,3,8,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,None
75,1,0,1,0,2,0,1,0,0,75,7,0,4,0,0,0,0,1,0,0,0,0,4,0,0,11,4,0,0,0,0,0,2,0,0,0,5,6,10,0,0,0,0,0,6,0,0,0,0,1,0,2,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,None
76,3,0,1,0,3,0,1,0,0,76,7,0,3,0,0,0,1,0,0,0,0,0,5,0,0,10,3,0,0,0,0,0,3,0,0,0,5,7,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,None
77,4,0,0,0,4,0,0,0,0,77,6,0,3,0,0,0,0,0,0,0,0,0,5,0,0,10,3,0,0,0,0,0,4,0,0,0,5,7,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,7,0,0,0,0,0,3,0,0,0,0,None
78,3,0,0,0,4,0,0,0,1,78,6,0,0,1,0,0,0,0,0,1,0,1,3,0,0,10,6,0,0,0,0,0,4,0,0,0,3,4,9,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,2,0,0,0,1,0,0,4,3,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,None
79,4,0,0,0,5,0,0,0,0,79,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0,10,4,0,0,0,0,0,5,0,0,0,4,5,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,None
80,5,0,1,0,5,0,0,0,0,80,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,6,7,0,0,1,0,0,5,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,None
81,1,1,0,0,1,0,0,0,0,81,11,0,3,0,0,0,0,0,0,0,0,0,1,0,0,11,4,0,0,0,0,0,1,0,0,0,1,7,12,0,0,0,0,0,7,0,0,0,1,4,0,3,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,6,0,1,0,0,0,0,1,0,0,0,None
82,5,0,1,0,5,0,0,0,0,82,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,0,0,0,0,5,0,0,4,2,2,8,0,0,0,0,0,6,0,1,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,6,1,0,0,0,0,0,2,0,3,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,None
83,0,0,0,0,0,0,0,0,0,83,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,None
84,2,0,1,0,3,0,0,0,0,84,9,0,3,0,0,0,0,0,0,0,0,0,2,0,0,12,4,0,0,0,0,0,3,0,0,0,1,8,12,0,0,0,0,0,8,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,None
85,3,0,4,0,3,0,0,0,0,85,8,0,4,0,0,0,0,0,0,0,0,0,3,0,0,11,4,0,0,0,0,0,3,0,0,0,3,7,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,None
86,4,0,3,0,4,0,0,0,0,86,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,11,3,0,0,0,0,0,4,0,0,0,4,6,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,None
87,3,0,0,0,3,0,0,0,0,87,7,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,3,0,0,1,1,6,9,0,0,0,0,1,7,0,0,0,3,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,3,6,0,2,0,0,0,0,3,0,0,0,None
88,0,0,0,0,0,0,0,1,0,88,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None
89,4,0,1,0,4,0,0,0,0,89,6,0,1,0,0,0,0,0,0,0,0,0,4,0,0,10,3,0,0,0,0,0,4,0,0,0,4,7,11,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,None
90,2,0,0,0,3,0,0,0,0,90,7,0,2,0,0,0,0,0,0,0,0,0,4,0,0,10,3,0,1,0,0,0,3,0,0,0,4,7,10,0,0,0,0,0,7,0,0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,None
91,1,0,0,0,1,0,0,0,4,91,4,0,2,4,0,0,0,0,0,6,0,7,1,0,0,5,2,3,1,0,0,0,1,0,0,0,1,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,2,0,0,2,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,4,0,0,1,0,0,0,0,None
92,3,0,0,0,3,0,0,0,0,92,9,0,1,0,0,0,0,0,0,0,0,0,3,0,0,12,1,0,0,0,0,0,3,0,0,0,3,8,12,0,0,0,0,0,8,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,4,8,0,0,0,0,0,1,0,0,0,0,None
93,1,0,0,0,3,0,0,0,0,93,7,0,3,0,0,0,0,1,0,0,0,0,1,0,0,11,3,0,0,0,0,0,3,0,0,0,4,7,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,2,0,0,0,0,None
94,0,3,0,0,1,0,0,0,0,94,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,1,0,0,0,1,5,13,0,0,0,0,0,5,0,0,0,0,7,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,1,0,0,0,0,None
95,0,3,0,0,4,2,0,0,0,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,4,4,11,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,1,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,None
96,0,1,0,0,5,0,0,0,0,96,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,None
97,0,0,0,0,0,0,0,3,0,97,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
98,0,0,0,0,5,3,0,0,0,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,4,5,12,0,0,0,0,0,4,0,0,0,0,2,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,0,None
99,0,0,0,0,6,0,0,0,0,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,5,6,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,None
100,0,0,0,1,0,0,0,7,0,100,0,0,0,0,7,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,None
101,0,1,0,0,2,0,0,0,1,101,5,0,0,1,0,0,0,2,0,3,0,3,0,0,0,7,1,1,2,0,0,0,2,0,0,0,5,3,7,0,0,0,0,0,3,0,0,0,0,2,0,0,0,5,1,0,0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,3,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,4,3,0,0,2,0,0,0,0,0,0,0,None
102,0,0,0,0,3,0,1,0,0,102,9,0,4,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,4,7,11,0,0,0,0,0,7,0,0,0,0,1,0,1,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,2,0,0,0,0,None
103,0,0,0,0,4,0,0,0,0,103,6,0,2,0,0,0,0,1,1,0,0,0,0,0,0,9,4,0,0,0,0,0,4,0,0,1,4,5,9,0,0,0,0,0,5,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,1,0,0,0,2,0,4,0,0,0,0,0,0,1,0,3,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,None
104,0,0,0,0,3,0,0,0,0,104,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,0,3,8,11,0,0,0,0,0,8,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,0,1,0,0,0,0,None
105,0,0,2,0,3,0,0,0,0,105,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,0,0,0,3,0,0,0,4,8,11,0,0,0,0,0,8,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,None
106,0,0,1,0,3,0,1,0,0,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,3,0,0,0,3,6,12,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,1,0,0,0,0,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,None
107,0,0,2,0,3,0,0,0,0,107,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,3,0,0,0,3,8,11,0,0,0,0,0,8,1,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,0,None
108,0,2,0,0,3,1,0,0,0,108,8,0,0,0,0,0,1,0,4,0,0,0,0,0,0,11,0,0,0,0,1,0,3,0,0,0,0,3,11,0,0,0,0,1,3,0,1,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,8,3,1,0,0,0,0,0,0,2,0,0,None
109,0,2,0,0,5,3,0,0,0,109,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,11,0,0,0,0,1,0,5,0,0,0,0,5,10,0,0,0,0,2,5,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,None
110,0,0,0,0,0,0,0,5,0,110,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
111,1,4,0,0,4,2,0,0,0,111,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,9,0,0,0,0,1,0,4,0,0,0,0,4,10,0,0,0,0,0,3,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,None
112,0,1,0,0,4,0,0,0,0,112,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,0,4,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,4,1,0,1,2,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,None
113,0,0,0,0,6,0,0,0,0,113,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,3,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,2,0,3,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
114,0,0,0,0,5,0,1,0,0,114,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,4,0,0,0,0,0,5,0,0,2,0,5,10,0,0,0,0,1,6,1,0,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,5,0,0,0,1,0,0,1,0,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,None
115,0,0,0,0,3,0,1,0,0,115,8,1,2,0,0,0,0,0,2,0,0,0,0,0,0,10,4,0,0,0,0,0,3,0,0,1,0,6,9,0,0,0,0,1,7,0,0,0,1,0,0,2,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,None
116,0,0,0,0,3,0,2,0,0,116,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0,0,0,3,0,3,0,0,1,0,5,9,0,0,0,0,1,6,1,0,0,1,1,0,2,3,6,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,None
117,0,0,0,0,3,0,1,0,0,117,9,0,3,0,0,0,1,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,8,11,0,0,0,0,0,9,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,1,1,0,0,0,None
118,0,2,0,0,5,0,0,0,0,118,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,6,12,0,0,0,0,1,6,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,5,0,0,2,4,0,0,3,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,None
119,0,0,0,0,4,0,0,0,0,119,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,2,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,2,0,2,2,3,0,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,None
120,0,2,0,0,2,0,0,0,0,120,11,0,0,0,0,0,0,0,1,0,0,0,0,0,5,13,0,0,0,0,0,0,2,0,0,0,0,2,13,0,0,0,0,2,3,1,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5,1,2,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,None
121,0,0,0,5,0,0,0,4,0,121,0,0,0,0,4,2,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,None
122,0,0,0,0,3,0,0,0,0,122,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,3,0,0,0,0,2,14,0,0,0,0,3,2,3,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,None
123,0,4,0,0,1,0,0,0,0,123,12,0,0,0,0,0,1,0,1,0,0,0,0,0,3,12,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,2,0,2,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,None
124,0,1,0,0,3,0,0,0,0,124,9,0,0,0,0,0,0,0,3,0,0,0,0,0,1,13,0,0,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,4,3,0,3,2,1,0,1,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,None
125,0,1,0,0,4,0,0,0,0,125,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,5,12,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,4,4,0,3,2,0,0,1,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,None
126,0,2,0,0,2,0,0,0,0,126,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,0,0,4,10,0,0,0,0,0,4,0,6,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,4,1,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,None
127,0,1,0,0,3,1,0,0,0,127,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,1,0,3,0,0,0,0,6,12,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,2,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,None
128,0,2,0,0,5,0,0,0,0,128,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,4,5,4,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,5,1,0,1,1,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,None
